solution, training, test, reduction, time
000010110010000100000111001101100101100000100111001111100001111101110100100010101100010100, 0.7388888888888889, 0.6888888888888889, 0.5555555555555556, 511.923274882
111001111000101011010100011001101010100000110100100010101011111010000101011000100010011110, 0.7888888888888889, 0.6666666666666666, 0.5222222222222223, 550.608883547
001000001000000000010001000111000011011110010001000101100100110001110010010110100011101011, 0.75, 0.6388888888888888, 0.6111111111111112, 533.062354427
110011100011100000000000100100001101010011001011011001001010000000110001100110101011001110, 0.7555555555555555, 0.6111111111111112, 0.5888888888888889, 506.387748263
001100100101101111111110111011110011101101111000111011100000111000100010010101001000001110, 0.7833333333333333, 0.6777777777777778, 0.45555555555555555, 521.158656732
010001110010111011110111010101000011001010110000100001111100001001010000111011000000000001, 0.75, 0.7166666666666667, 0.5666666666666667, 525.758501121
001010010011011011001111000111110110010101110111111110101010001001010011110100000010101101, 0.7444444444444445, 0.6611111111111111, 0.45555555555555555, 551.640953777
001001111010001110111100000001111011101101011010110111100100100110010110010110010011101001, 0.7722222222222223, 0.6666666666666666, 0.4666666666666667, 520.523036255
100001011110111100111101101110111001111100110101000011110100100010110010111101000000010101, 0.7666666666666667, 0.6611111111111111, 0.45555555555555555, 533.905936615
101001001011000101001110110110100111000111111011101011000011001011111101101001100001010001, 0.7555555555555555, 0.6611111111111111, 0.4666666666666667, 526.882231646
