solution, training, test, reduction, time
00000000100011000001101000001000000100000000000000000001100010000000111111001011110011110011001000000110001111111001110110110001000111000100111111101101001011111100111111111011111111011111000000000000000100000000000000000010001000010000000010000000100000001100000000000001000010, 0.7010309278350515, 0.40625, 0.6438848920863309, 1859.834451671
10000000000000010000100001001000100000001000000010100000001010000000000000000011101000011101001100010010001000000110000000010101001001100101001111001010001101111001101100111001101011010001111111111111111011110011011010000011011100111110111110011111000101011111000101110010110100, 0.7395833333333334, 0.6597938144329897, 0.5719424460431655, 1895.695973046
00000000001000100100000000000000000000000000000000000000000000000000000000000000000000101100000000000010000000000000000000000000000000000000000000000100000001010000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000100010000000000000000000, 0.7835051546391752, 0.671875, 0.9496402877697842, 1605.342688026
11111111101111110111111111010111101111110111111111011111111110110111111111110011110101111111111111110101111010111111011111111110111110111011111111111111101010111101111111111111110111111110111111111111111111111111111111110111101001111111111111010110111111111101111011111111111111, 0.7135416666666666, 0.6237113402061856, 0.12949640287769784, 1824.04597443
00010000000000000100000000000000000100100100000000000100010000101000000000001000100000000101000001000000000010001000010000000010000011110000100001000001001000000010000000000000000010000000100100010000000100000010000100000000000001100000010100010100101001111010111110011010010000, 0.7268041237113402, 0.65625, 0.7985611510791367, 1765.933884915
11110101111111110111111111011110101101110011111110111011101101101111111111111011111110111100101100011100001110110111010111100011100011101111010111001111111111111111111111111011111011111111111101111110111111111111111111111110111011011111111111100111111110101110111111111111111101, 0.703125, 0.5721649484536082, 0.19424460431654678, 1871.551269875
11011111101111100111111011111011101111111111111011111110110100111111011111101110011110100110010101111101110000010111100000010110101111111011111111111111111000111111111111111111111111111101101111111111111111011111011111010101110111011111111010111111101011111011101101111100111111, 0.7216494845360825, 0.5989583333333334, 0.21942446043165467, 1890.858473016
00011110010101000111011110101111100011110110111011011101101001010110100001101101110101010100100010011110110110110010000010000110011100110111010010000100110111000110011101010110011000011011111010010011000001100001011010111001101111111100111101111111101111111111111111101010101011, 0.703125, 0.6597938144329897, 0.420863309352518, 1833.257347437
00011111001100001110100011010001001000000000000000000000000000000000000011001110001001010100101000010000001110000100110100110110001111100000010000010000000000000010100000001000000001000000001100000000001001000000000000000100000001011000000100100111011110000111010010010111111111, 0.711340206185567, 0.5989583333333334, 0.7050359712230215, 1849.150807055
00010111000011110010000100010000101011000001101101000101000010011001000010010100011001011101000110101011100000000001111001100010000001110100011000000101101000000110101001010001100110101000000001111111010000011010101110000000101110110001110000010000000110011100000001001000011100, 0.6770833333333334, 0.28865979381443296, 0.6151079136690647, 1868.850901757
