solution, training, test, reduction, time
010110111110010111011011111110, 0.9894736842105263, 0.9471830985915493, 0.3, 870.879880243
100001111110100101010111000101, 0.9788732394366197, 0.9578947368421052, 0.4666666666666667, 732.545795302
001100111110001110110100101010, 0.9894736842105263, 0.9507042253521126, 0.4666666666666667, 691.779499127
111011111011110110100111111011, 0.9823943661971831, 0.9543859649122807, 0.23333333333333334, 628.778785448
000000010111110000010111000100, 0.9929824561403509, 0.9436619718309859, 0.6333333333333333, 512.75177501
111111101110000110011011111111, 0.9788732394366197, 0.9754385964912281, 0.26666666666666666, 503.015998889
111111001000110010011000100101, 0.9929824561403509, 0.9436619718309859, 0.5, 482.142912666
000100111110010101011111000110, 0.9823943661971831, 0.9719298245614035, 0.4666666666666667, 481.612010817
100010000000100101011101001000, 0.9859649122807017, 0.9647887323943662, 0.6666666666666666, 411.98710277
010010001010110100110110001101, 0.9894366197183099, 0.9578947368421052, 0.5333333333333333, 391.307247644
