solution, training, test, reduction, time
00001001000011000111101000010001100110000001000000000010101010010000100111000001111011100101001010000010000001000010010110000000000000000001010000000010010100000011011010000110000100100000110000100001010001000100000000000000001000010000001100000000001000000101100101100001010011, 0.7319587628865979, 0.16145833333333334, 0.7230215827338129, 1788.870884677
00101000011000101011011000111111000000110111101010010111010111101011010111011001000001011010011100110000101000000110101001010101111000001101011000110000111001001011101001000101110001001110011000110000101000000110000000111111101000000100001101001111000110101010000100111100000101, 0.734375, 0.6237113402061856, 0.5467625899280576, 1916.075015439
00000000110001010000000001010000010000000011000000000000000100100000010000110110111100011111000100001110000000000000000010000010000000100000100000000000010100011010110101110101110010011010110001001110111011011001011100110101111111101111111110100111111111101101101101101111100000, 0.7268041237113402, 0.5885416666666666, 0.5935251798561151, 1886.680602253
11101110100111110011111111000111111111110111000111101111111110110110111110111011011000111110111111110101011010101101011111011110111010011001011111111111000001011111011100111101100101101001100011010001011111011010001001110111101111011101101111110111101111011001110111101101000111, 0.7135416666666666, 0.5773195876288659, 0.3129496402877698, 1884.337665776
10000100000100000000101000000110000100010001001111100111001100010001111110111111101011011111111011111100110011111100011111101110011011001111001010011101101011101111101111101110110110101011001001100000101101101101011111111101111100111111110011011000000100000100001111001000100100, 0.711340206185567, 0.6145833333333334, 0.4460431654676259, 1896.928065843
10110101000001111000001011001100110111110111100000111011111001101011110010001110110110101100111000011011111111111100101111101000111011101011111110110111001011111110001011111011000111010000001000111010000101101111000110111011111001110111000001100111100110100010011000000111101010, 0.6875, 0.5103092783505154, 0.4244604316546763, 1898.504487785
11110101001001011011101101011000010001101110000000001011000000001001011111111110110110010100011011100010100100110101101011010110001100111010010011100011110111010111001111111111111111011101111101101011011111011000011101101101110111010111010010111111101111110011101111111111100110, 0.7164948453608248, 0.4322916666666667, 0.3920863309352518, 1904.635699836
00011010010100000111110110001101100101111110101011011101011001010010000001111101110100110111100000010110110101110000100100101111111100100111100011001011010110100010101110011111000000010111110110111011001001100100011110101000110010011001010011010111001100100110111101000011101111, 0.7291666666666666, 0.5257731958762887, 0.4676258992805755, 1863.04717179
01010101010100001100100000110000001001010000001000000100100000000000001011000010101000000100110100110110011110010001000110101101110001110000000001001100101000111101100000110000000010000000001110000101001001000010001000010110000000111000100001000111000100000000010010000100000011, 0.7216494845360825, 0.625, 0.6834532374100719, 1880.620634449
00010111000111110010110100010000101001000111101001000011000010001111000000100100010001001100000100101011100100100100001001100010100000000000011001000100100100000110101001010001110011001100100110111111010000011110101100000000111110110001110000010010010110001000010100010011011110, 0.671875, 0.422680412371134, 0.6007194244604317, 1878.330650681
