solution, training, test, reduction, time
10000110001110100011010100110110100100010011110001000001001001011000000000011010110101011001101111100011101110000000100111101101101111100001111001110110101011010000111001000000001100000110111110011001000010001010011011010111010101010101111000100001010001011101010000111010110111, 0.7164948453608248, 0.453125, 0.5251798561151079, 3107.262692416
10000111100100100111011101110110110101111101001101001101101110110010011010011011111001100101110100101000011011011000011100000000011010110110010101110101010111000001110100100001001110101001011101101010100010100011100001101111000110100101100110011110111001111000011101100110101011, 0.734375, 0.654639175257732, 0.4712230215827338, 2063.084279955
00100101100011111001110111110001011000110000000010100100100101111100100110011011011001001110000000111111101100101100000100110101100111110001111010100001111011101100110011111101011101101001001010111111010101110111011101110010000011000000101001001110100011001111100111011111010111, 0.7216494845360825, 0.5677083333333334, 0.460431654676259, 1517.211625667
10100000000100000011010111001110000001100010001011110000100010111001001101001011001110011101100010011100010001101110110100101010100000111111100100011001110110011011010111110101000110101111010000110001101110001001001110110000101010111010111111010101001000000000000101111101001001, 0.7395833333333334, 0.6134020618556701, 0.5251798561151079, 1129.759893599
01100111111100111010000010001001100000110010101111100000001100110001110001100011101111101110001010111000011011000011100000100101011101101111010010011001011100111010010001011011001010010010000100011110010010100000100111100011111011110110011111110101111100001101011001111000000001, 0.7164948453608248, 0.59375, 0.5, 1143.875400315
10110110110111001101110010001110110111011101011011000100011100100001111110110010100110110111010110110010100111000111110111010101100011100111010110110001010111000011011110011100111010010101110110111001111001001010111001011011010010100110111100100101110110001011101011010101100101, 0.7291666666666666, 0.5154639175257731, 0.42805755395683454, 1125.690929623
11111010111101101110011000111000100011011010001100000111101010111000111110101000100101101111110010011100010010010111100100101100101001000101110101011101101010111011111111001101101010010000101000011001001101110111110111110110000000001101111000101101011001110010000000110010000010, 0.7164948453608248, 0.6770833333333334, 0.4784172661870504, 1118.648783034
10111000100100001110000110010100000010001101000011101010010111100100010110100010101011000111001010111001110000011010110000011011100110001101000010110111000101000110111011011101100001100010001000010110100111110011010111001100111011011010010010001001000100011110101001001110000010, 0.8020833333333334, 0.5463917525773195, 0.539568345323741, 1090.847495486
11101011101111101111111110111101111111111111111111110111111110111011111111111111101111111111111111111111110101111001011111111111111111111110011110111111111111111111110111111111111111111111111101111111111111111111111111111110111111111111111111011111111111111110111111011111111101, 0.7216494845360825, 0.5625, 0.08992805755395683, 1093.326001929
10101011100101111001110010011100110001011000001111111000011111101000001100101000011000111010001100010100010011101010011110111101000001100000111010100100111101110001000010100101000000100100101001010100101110101001000111010001111001001000010011000011110001110000000101000000000101, 0.7239583333333334, 0.6185567010309279, 0.5539568345323741, 1074.956138064
