solution, training, test, reduction, time
111111111111111111011111111110, 0.9859649122807017, 0.9436619718309859, 0.06666666666666667, 7.875012554
011111111111111111111111111001, 0.9683098591549296, 0.9789473684210527, 0.1, 8.777471411
101101110110111111111111111101, 0.9824561403508771, 0.9471830985915493, 0.16666666666666666, 13.814380488
111110111111111111111111111111, 0.9788732394366197, 0.9649122807017544, 0.03333333333333333, 4.862875983
111111110111111111111111111101, 0.9789473684210527, 0.9612676056338029, 0.06666666666666667, 7.119478627
111111111110111111111011111111, 0.9683098591549296, 0.968421052631579, 0.06666666666666667, 6.77570968
111110111011111111111111111111, 0.9859649122807017, 0.9401408450704225, 0.06666666666666667, 6.537515407
111111101111111111111111011111, 0.9612676056338029, 0.968421052631579, 0.06666666666666667, 6.732960077
111111111111111111111111111101, 0.968421052631579, 0.971830985915493, 0.03333333333333333, 4.338596388
011111111111111111111111111100, 0.9859154929577465, 0.968421052631579, 0.1, 9.635624351
