solution, training, test, reduction, time
111111111111111111011111111110, 0.9859649122807017, 0.9436619718309859, 0.06666666666666667, 437.232210701
001000001000110010011111011001, 0.9647887323943662, 0.9614035087719298, 0.5666666666666667, 348.800712851
001100111100011111110111111001, 0.9859649122807017, 0.9612676056338029, 0.3333333333333333, 407.853476305
110011111110111100101110111110, 0.9753521126760564, 0.968421052631579, 0.26666666666666666, 413.423409147
011111110111010101001111001010, 0.9859649122807017, 0.9471830985915493, 0.36666666666666664, 402.564911088
011100010111110110111111101001, 0.9753521126760564, 0.9824561403508771, 0.3333333333333333, 417.90315479
011100011111111110111110100111, 0.9859649122807017, 0.9436619718309859, 0.26666666666666666, 427.468550777
111011101010100011100001011101, 0.9683098591549296, 0.9649122807017544, 0.43333333333333335, 383.330553545
000100111010000100001110001001, 0.9789473684210527, 0.9753521126760564, 0.6333333333333333, 402.576403803
110101111011101111111111100100, 0.9859154929577465, 0.9614035087719298, 0.26666666666666666, 417.047382493
