solution, training, test, reduction, time
111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111, 0.7166666666666667, 0.6666666666666666, 0.011111111111111112, 17.810693595
111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111, 0.6777777777777778, 0.7, 0.011111111111111112, 17.129976744
111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111, 0.6611111111111111, 0.7111111111111111, 0.011111111111111112, 15.710669679
111111111111111111111101111111111111111111111111111111111111111111111111111111110111111111, 0.7388888888888889, 0.6388888888888888, 0.022222222222222223, 23.934016627
111111111111111111111101111111111111111111111111111111111101111111111111111111111111111111, 0.6666666666666666, 0.7111111111111111, 0.022222222222222223, 22.615698298
111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111, 0.7333333333333333, 0.6166666666666667, 0.011111111111111112, 14.170232834
111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111, 0.6777777777777778, 0.7388888888888889, 0.011111111111111112, 14.509540208
111111111111111111111111111111111111111111111111111111111111111111111111011111110111111111, 0.7666666666666667, 0.6444444444444445, 0.022222222222222223, 21.407353157
111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111, 0.6888888888888889, 0.6722222222222223, 0.011111111111111112, 12.586256244
111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111, 0.6833333333333333, 0.6611111111111111, 0.011111111111111112, 11.889622323
