solution, training, test, reduction, time
110001110011101000110111101101, 0.9719298245614035, 0.9436619718309859, 0.4, 2.472469639
000001101100001001111111000100, 0.9683098591549296, 0.9508771929824561, 0.5666666666666667, 9.620883839
000001110000110010011111010100, 0.9824561403508771, 0.9507042253521126, 0.5666666666666667, 4.145505327
101100100000000010111101110011, 0.9788732394366197, 0.9614035087719298, 0.5333333333333333, 5.571344555
001101111111101010100111100010, 0.9824561403508771, 0.9647887323943662, 0.4, 4.999628705
011010010010010000000011111110, 0.9683098591549296, 0.968421052631579, 0.5666666666666667, 3.464675195
111110011111001011000100111011, 0.9824561403508771, 0.9507042253521126, 0.36666666666666664, 6.068205928
001100001000001011100111101000, 0.9683098591549296, 0.9649122807017544, 0.6, 5.192718657
011011010000110011001000101111, 0.9649122807017544, 0.9577464788732394, 0.5, 4.447847581
101010011000011010010101110101, 0.9683098591549296, 0.9614035087719298, 0.5, 2.754009293
