solution, training, test, reduction, time
000000110100000000000000000100, 0.9368421052631579, 0.9014084507042254, 0.8666666666666667, 5.630017204
000001011000000010000000000000, 0.954225352112676, 0.9228070175438596, 0.8666666666666667, 5.622205711
000000000000000000000000000100, 0.9263157894736842, 0.8838028169014085, 0.9666666666666667, 2.371020964
001100000000000000000010000000, 0.9647887323943662, 0.9333333333333333, 0.9, 4.57009714
000000000010000000001000000100, 0.9368421052631579, 0.8838028169014085, 0.9, 4.554491779
000000000000000000000001000000, 0.9471830985915493, 0.8912280701754386, 0.9666666666666667, 2.34365966
011000000000000000000010000000, 0.9543859649122807, 0.9084507042253521, 0.9, 4.556204164
000000110000000000001000000000, 0.9330985915492958, 0.9157894736842105, 0.9, 4.57774906
000000000000000000001000000100, 0.9192982456140351, 0.9119718309859155, 0.9333333333333333, 3.480776448
010000000000000000000110000000, 0.9471830985915493, 0.9087719298245615, 0.9, 4.577479756
