solution, training, test, reduction, time
0001, 0.9466666666666667, 0.9733333333333334, 0.75, 0.990339
1001, 0.9733333333333334, 0.9466666666666667, 0.5, 0.996332
0011, 0.9733333333333334, 0.92, 0.5, 0.979297
1110, 0.9466666666666667, 0.9333333333333333, 0.25, 0.975919
0011, 0.9733333333333334, 0.9333333333333333, 0.5, 0.980556
1110, 0.96, 0.9333333333333333, 0.25, 0.987343
1001, 0.96, 0.96, 0.5, 0.973826
1110, 0.9733333333333334, 0.92, 0.25, 0.970083
0110, 0.96, 0.9333333333333333, 0.5, 1.012294
1001, 0.9866666666666667, 0.9333333333333333, 0.5, 0.969171
