solution, training, test, reduction, time
111101111111110111111111011111, 0.9508771929824561, 0.9330985915492958, 0.1, 4.939606563
111111111111110111111111111111, 0.9507042253521126, 0.887719298245614, 0.03333333333333333, 2.52511811
011111111111111111111111111111, 0.9438596491228071, 0.9084507042253521, 0.03333333333333333, 2.529371163
101101111111111111111111011111, 0.9436619718309859, 0.9403508771929825, 0.1, 4.832107559
111111111111110111111111011111, 0.9368421052631579, 0.8802816901408451, 0.06666666666666667, 3.666175661
110101111111110111111111011111, 0.9401408450704225, 0.9228070175438596, 0.13333333333333333, 5.865152915
011111111111111111111111111111, 0.9368421052631579, 0.9225352112676056, 0.03333333333333333, 2.795782976
011111111111111111111111111111, 0.9225352112676056, 0.9368421052631579, 0.03333333333333333, 2.502148744
111111111111110111111111011111, 0.9368421052631579, 0.9049295774647887, 0.06666666666666667, 3.685858409
011111111111111111111111111111, 0.9295774647887324, 0.9157894736842105, 0.03333333333333333, 2.489958198
