solution, training, test, reduction, time
1101, 0.9866666666666667, 0.92, 0.25, 5.64073
1010, 0.9733333333333334, 0.9333333333333333, 0.5, 6.136584
0011, 0.9733333333333334, 0.9333333333333333, 0.5, 5.647976
1110, 0.9733333333333334, 0.9066666666666666, 0.25, 5.556825
0001, 0.96, 0.96, 0.75, 5.396516
0010, 0.9733333333333334, 0.9333333333333333, 0.75, 5.577046
1001, 0.9866666666666667, 0.9333333333333333, 0.5, 6.00473
1010, 0.96, 0.96, 0.5, 5.711098
0001, 0.9733333333333334, 0.9466666666666667, 0.75, 6.058605
1010, 0.9733333333333334, 0.9066666666666666, 0.5, 5.305261
