solution, training, test, reduction, time
000000101010010110001101000100, 0.9894736842105263, 0.9471830985915493, 0.6666666666666666, 39.237169
111110000010010001000001101000, 0.9753521126760564, 0.9543859649122807, 0.6333333333333333, 38.922359
101100000010001100001100101000, 0.9894736842105263, 0.9577464788732394, 0.6666666666666666, 35.925536
100000011000010100101100101001, 0.9929577464788732, 0.968421052631579, 0.6333333333333333, 5592.101684
011000011100100000011100100101, 0.9824561403508771, 0.9507042253521126, 0.6, 37.463169
010000111001010010010110000000, 0.9859154929577465, 0.9649122807017544, 0.6666666666666666, 37.323891
000000011000000010001100001000, 0.9859649122807017, 0.9507042253521126, 0.8, 38.702688
100100000000001010101111110100, 0.9753521126760564, 0.9789473684210527, 0.6, 50.775449
100110010000010011010101100010, 0.9859649122807017, 0.9507042253521126, 0.6, 49.771046
110100010001000001111100000100, 0.9788732394366197, 0.9508771929824561, 0.6333333333333333, 37.778315
