solution, training, test, reduction, time
0111, 0.9733333333333334, 0.88, 0.25, 0.245520211
1010, 0.9733333333333334, 0.9333333333333333, 0.5, 0.324445043
1011, 0.9733333333333334, 0.9333333333333333, 0.25, 0.244191914
1101, 0.96, 0.92, 0.25, 0.245752661
1001, 0.96, 0.96, 0.5, 0.325566403
1110, 0.9733333333333334, 0.9466666666666667, 0.25, 0.24568364
1011, 0.9866666666666667, 0.8933333333333333, 0.25, 0.246323166
0010, 0.96, 0.96, 0.75, 0.32776596
1001, 0.9733333333333334, 0.9466666666666667, 0.5, 0.324860067
1010, 0.9733333333333334, 0.9066666666666666, 0.5, 0.32586
