solution, training, test, reduction, time
10000101100111100110111110010100000010100111100010110001000100101011000100111010010010000011110101011000000100001001110111011111110111011001000010111100111000110000100001001100011010011110011111000001110001011010110110010001001001000111111001111000110101101101001000000010000011, 0.711340206185567, 0.6614583333333334, 0.5287769784172662, 710.158885791
10111111100101101101011001110000011100001000101101111101110110100110100110001100100011000110100101101011100111101010101100100101011011100101110101010011001100011110011100000110011100101100000101000011000000111100000101111100010111111110010010100110001111101011111101100110001101, 0.71875, 0.6804123711340206, 0.4712230215827338, 727.288492192
00011111010100100000000001101100001111100101001100000001111010010101010001011001001100001101100000011110011000011110001011101000010111010111111001011111001111001001100000111001010010100001110111111000110011011010011110010001010001000001111000100111101100011110111011011000101000, 0.6958762886597938, 0.609375, 0.5179856115107914, 493.197245116
10110100000101111110100101001011011110101011010100000010110010100000101011101101101111110111001110001010101001100000010100110001011011100000001001100111101001010100000111101110110001111101011001110100010111110110010101010000000010010110110010010111110011011100001001100100100100, 0.7447916666666666, 0.6494845360824743, 0.5071942446043165, 555.909233617
11001101010111100011011011010000110000100110011101000001000110000011000001001010110101100111110110100010111001000010110101100111000101110000111111110011010000001101010011011010000101010111100110000010100110001111011111000011001010101000011011010110001100011001110001100011001000, 0.7474226804123711, 0.6510416666666666, 0.5251798561151079, 710.719587511
10100001110100111011100010110111101101111100101100101111010100101100111101101001101010101110111010010011111001101111110111000101100010111100011110110101001110101010110010001001000010111001011001100000110001111100011010101110111100001100111000100110010101001001011000101011111000, 0.7395833333333334, 0.6597938144329897, 0.4568345323741007, 745.171386332
10110001110000101001011111010010010111100100000010001001010010100010010000001011100000001011110110010110011001011110000001010001110100111010111011101011011110000101011000100100000110111100100100010101100001100110100010010010100111000001001010000110001111101100111110010100010011, 0.7989690721649485, 0.6875, 0.5467625899280576, 728.667169074
00101101011100000110000010111001100001001011100000111010010110001100100000011100010101000110011010000011100011011101000100001010110110011110011101111010001111111010101100000101011000001100001111110101111000111011101110010011111010011000111101110110111111110010100010001001001110, 0.7447916666666666, 0.6082474226804123, 0.49640287769784175, 737.093084679
11110000110100000111010001001001000111101000101111011110111011100100110011001001101110011111110110100101011011011010101011001011010011011100111001101010001000010001010001110100000110011110010111100101001100101101011001010001000001000011111111111110010111001010111011000000110110, 0.7216494845360825, 0.6302083333333334, 0.4784172661870504, 764.948857787
01000100010100001010000001100101110101101011110000010000010100011001000100011111101100110010101001010001000010001101100111001100011100010011010001100011110101100000010101111001011111101011011101011001011000100101001011000101111110000100111000010100101110111001001100000001011000, 0.7135416666666666, 0.6237113402061856, 0.5467625899280576, 715.228666185
