solution, training, test, reduction, time
0001, 0.9466666666666667, 0.9733333333333334, 0.75, 0.987088
1001, 0.9733333333333334, 0.9466666666666667, 0.5, 0.994329
0011, 0.9733333333333334, 0.92, 0.5, 0.982581
1110, 0.9466666666666667, 0.9333333333333333, 0.25, 0.994217
0011, 0.9733333333333334, 0.9333333333333333, 0.5, 1.001417
1110, 0.96, 0.9333333333333333, 0.25, 0.989581
1001, 0.96, 0.96, 0.5, 0.977802
1110, 0.9733333333333334, 0.92, 0.25, 0.995429
0110, 0.96, 0.9333333333333333, 0.5, 0.976477
1001, 0.9866666666666667, 0.9333333333333333, 0.5, 0.9736
