solution, training, test, reduction, time
010101000101010100111111010010, 0.9614035087719298, 0.9190140845070423, 0.5, 666.375905612
101101111100001001010011001101, 0.9507042253521126, 0.9403508771929825, 0.4666666666666667, 617.015387725
110100101111100001001011010001, 0.9578947368421052, 0.9436619718309859, 0.5, 614.680311314
110100000000000000110111010111, 0.9471830985915493, 0.9543859649122807, 0.6, 619.628155497
011001101111100010100011000010, 0.9508771929824561, 0.9401408450704225, 0.5333333333333333, 611.693040231
011000100111100111001001001001, 0.9436619718309859, 0.9403508771929825, 0.5333333333333333, 610.106599055
111111001100101011100011111110, 0.9508771929824561, 0.8873239436619719, 0.3333333333333333, 616.702456103
011000011011000100010101010100, 0.9577464788732394, 0.9333333333333333, 0.6, 605.815552565
001011010000111011000000111101, 0.9508771929824561, 0.8873239436619719, 0.5333333333333333, 612.882265453
100010011001010110010101110111, 0.897887323943662, 0.9508771929824561, 0.4666666666666667, 611.702194908
