solution, training, test, reduction, time
1111, 0.9733333333333334, 0.9066666666666666, 0.0, 0.008882
0001, 0.9466666666666667, 0.9733333333333334, 0.75, 0.008853
0001, 0.96, 0.96, 0.75, 0.008607
1010, 0.96, 0.9466666666666667, 0.5, 0.00796
1111, 0.9333333333333333, 0.9466666666666667, 0.0, 0.006407
1110, 0.9733333333333334, 0.88, 0.25, 0.005118
0101, 0.96, 0.9733333333333334, 0.5, 0.004534
1010, 0.96, 0.9466666666666667, 0.5, 0.008811
0101, 0.9866666666666667, 0.92, 0.5, 0.005122
1010, 0.9466666666666667, 0.9333333333333333, 0.5, 0.008234
