solution, training, test, reduction, time
1001, 0.96, 0.96, 0.5, 0.977435
1010, 1.0, 0.9333333333333333, 0.5, 0.969068
0001, 0.9733333333333334, 0.9466666666666667, 0.75, 0.993712
0110, 0.9733333333333334, 0.9333333333333333, 0.5, 0.973651
1010, 0.96, 0.9333333333333333, 0.5, 0.978234
1110, 0.9733333333333334, 0.9333333333333333, 0.25, 0.970328
1101, 0.9866666666666667, 0.92, 0.25, 0.958143
1001, 0.96, 0.96, 0.5, 0.974515
0001, 0.9733333333333334, 0.9466666666666667, 0.75, 0.973847
1010, 0.96, 0.9333333333333333, 0.5, 0.97303
