solution, training, test, reduction, time
0111, 0.9733333333333334, 0.88, 0.25, 0.005618
1010, 0.9733333333333334, 0.9333333333333333, 0.5, 0.007096
1011, 0.9733333333333334, 0.9333333333333333, 0.25, 0.005093
1101, 0.96, 0.92, 0.25, 0.004881
1001, 0.96, 0.96, 0.5, 0.007254
1110, 0.9733333333333334, 0.9466666666666667, 0.25, 0.004606
1011, 0.9866666666666667, 0.8933333333333333, 0.25, 0.004602
0010, 0.96, 0.96, 0.75, 0.007238
1001, 0.9733333333333334, 0.9466666666666667, 0.5, 0.009324
1010, 0.9733333333333334, 0.9066666666666666, 0.5, 0.007612
