solution, training, test, reduction, time
01100010010110000110110010000111101000010010100111100000110100011100100001010000100010001010010110101000110011110101100111010101111001111000101111010010100110010001100111000001101101010110011101100010011100011101000101100000110010000010101001010101100101001000101100001000101000, 0.7268041237113402, 0.6354166666666666, 0.5575539568345323, 333.983387
10100111110000100110111101100010111101110100011101101001100111110001010111000010000110001010101010100011000001010110110011111100100001101100001111110100110100000010011111000000100100110001101110010001110011000101100001100101010100001000000001010110110100101110110110010111010101, 0.7552083333333334, 0.654639175257732, 0.5179856115107914, 336.976837
11000100100110100011000011100001101111110001000110000000101011011101100100011000010100100110110100010011101010100001001011110101111110111010010010000110011110101110011001111100011011101100011111001111011111011100000100101100000110010000101010001001010011001010100011101001000101, 0.7474226804123711, 0.6822916666666666, 0.5143884892086331, 344.331827
10101100000000011010000111101101000101000000011001110011011011101010011111000010010010001100100101000110010001000111101101001000100101110010110000100000111100111010110111000000011111010101010010000100001010100000100011011011100110111000010111010011010111111100111101111001001111, 0.7447916666666666, 0.6597938144329897, 0.5251798561151079, 344.902711
00100101111100101100110101110111001010001010010110100001001110001000110111000111100001101111000100111001001010001100001000100000110011001011111011011111111110110000101100001100000101000001010000110000011010100110001011100101110100011100101100110100110000010111110010101001001000, 0.7628865979381443, 0.6145833333333334, 0.5323741007194245, 345.558406
01001001000000111000101111100010011110000010101110000011001011110101100010010100010110000010101001001010111001101000010101010000011001110010110011101011000011000101101000001101001100001011010100111010101100001101101000111010001111011010100010111000001111010001100011111000110001, 0.75, 0.6443298969072165, 0.5431654676258992, 348.504348
11011011010110111110010011011111101100001001011100110000110111101011011111001000100111000111111110011101000111110111011100101010100100001101010101100001111000100000111011110011111111110001001011100111100000001110101001100011101001001011110010110011011011010011100000000111101001, 0.7422680412371134, 0.671875, 0.44964028776978415, 377.461062
01101000010100101100111001010101111111101111001101001011011101000001010011110001101010100010100101010100111100001100110000001110100010101001101101110111010100100010100110101010000111010101000111100100100111111000001010010101110011010011110000111101010101100110110101101010001010, 0.75, 0.6752577319587629, 0.49640287769784175, 347.08142
00101001000111111001001000111111011110110100000100001000001011000001011000100111111000011111100011101111101010011011011010111000110010010101100100100111010101110001011010100011010100101010000101110001000000001001100000010000101110101001011110110111111011001011010010111001101000, 0.7319587628865979, 0.6822916666666666, 0.5143884892086331, 349.579934
00011110110101111111000101100110001000001011000110110010010111011001110101100000101101101110100110000000101001011100000000101100100100001000011010011111100000101100010001111001101100000111010010001011000000100011110100110100000100111111110101100111110011000010010101010110110101, 0.7552083333333334, 0.6185567010309279, 0.5287769784172662, 355.332821
