solution, training, test, reduction, time
0110, 0.96, 0.96, 0.5, 80.137034141
1001, 1.0, 0.92, 0.5, 80.186384553
0111, 0.9866666666666667, 0.9333333333333333, 0.25, 80.150496258
1110, 0.9733333333333334, 0.92, 0.25, 80.144176236
0110, 0.9733333333333334, 0.9333333333333333, 0.5, 80.304098941
1001, 0.9866666666666667, 0.9066666666666666, 0.5, 80.229970821
1110, 0.9733333333333334, 0.9333333333333333, 0.25, 80.171491232
1001, 0.9466666666666667, 0.9733333333333334, 0.5, 80.132951292
0011, 1.0, 0.88, 0.5, 80.203132914
1010, 0.92, 0.9866666666666667, 0.5, 80.163791623
