solution, training, test, reduction, time
0001, 0.96, 0.96, 0.75, 0.004156
0010, 0.9866666666666667, 0.9333333333333333, 0.75, 0.004792
0001, 0.9733333333333334, 0.9466666666666667, 0.75, 0.004846
0001, 0.9466666666666667, 0.9733333333333334, 0.75, 0.004068
0010, 0.96, 0.9333333333333333, 0.75, 0.004491
0001, 0.9733333333333334, 0.9466666666666667, 0.75, 0.0043
0101, 0.9866666666666667, 0.92, 0.5, 0.007594
0011, 0.9466666666666667, 0.9466666666666667, 0.5, 0.007545
0001, 0.9733333333333334, 0.9466666666666667, 0.75, 0.004449
0010, 0.96, 0.9333333333333333, 0.75, 0.004801
