solution, training, test, reduction, time
0111, 0.9733333333333334, 0.88, 0.25, 0.245424077
1010, 0.9733333333333334, 0.9333333333333333, 0.5, 0.326982732
1011, 0.9733333333333334, 0.9333333333333333, 0.25, 0.244912955
1101, 0.96, 0.92, 0.25, 0.250104454
1001, 0.96, 0.96, 0.5, 0.325634686
1110, 0.9733333333333334, 0.9466666666666667, 0.25, 0.247629742
1011, 0.9866666666666667, 0.8933333333333333, 0.25, 0.249127386
0010, 0.96, 0.96, 0.75, 0.324024541
1001, 0.9733333333333334, 0.9466666666666667, 0.5, 0.32774165
1010, 0.9733333333333334, 0.9066666666666666, 0.5, 0.327365454
